Step(s),Voltage(V),Current_inv(A),SOC_true(%)
70762,3.1344,-160.3208,18.7469
70763,3.1343,-160.3244,18.7455
70764,3.1343,-160.3207,18.7442
70765,3.1343,-160.3213,18.7429
70766,3.1343,-160.3214,18.7415
70767,3.1343,-160.3208,18.7402
70768,3.1343,-160.334,18.7389
70769,3.1343,-160.3355,18.7375
70770,3.1343,-160.3401,18.7362
70771,3.1343,-160.3376,18.7349
70772,3.1342,-160.3357,18.7335
70773,3.1342,-160.3346,18.7322
70774,3.1342,-160.3348,18.7309
70775,3.1342,-160.3375,18.7296
70776,3.1342,-160.3343,18.7282
70777,3.1342,-160.3422,18.7269
70778,3.1342,-160.3377,18.7256
70779,3.1342,-160.3332,18.7242
70780,3.1342,-160.336,18.7229
70781,3.1342,-160.3362,18.7216
70782,3.1342,-160.3336,18.7202
70783,3.1341,-160.3334,18.7189
70784,3.1342,-160.3335,18.7176
70785,3.1341,-160.3383,18.7162
70786,3.1342,-160.3352,18.7149
70787,3.1341,-160.3374,18.7136
70788,3.1341,-160.3347,18.7122
70789,3.1341,-160.3365,18.7109
70790,3.1341,-160.3404,18.7096
70791,3.1341,-160.3329,18.7082
70792,3.1341,-160.3417,18.7069
70793,3.1341,-160.3379,18.7056
70794,3.1341,-160.3385,18.7042
70795,3.134,-160.3335,18.7029
70796,3.134,-160.3526,18.7016
70797,3.134,-160.3541,18.7002
70798,3.134,-160.3511,18.6989
70799,3.134,-160.3516,18.6976
70800,3.134,-160.3472,18.6962
70801,3.134,-160.3525,18.6949
70802,3.134,-160.3525,18.6936
70803,3.134,-160.3561,18.6922
70804,3.134,-160.3523,18.6909
70805,3.1339,-160.3553,18.6896
70806,3.1339,-160.3518,18.6882
70807,3.1339,-160.3524,18.6869
70808,3.1339,-160.3504,18.6856
70809,3.1339,-160.3507,18.6842
70810,3.1339,-160.3507,18.6829
70811,3.1339,-160.3512,18.6816
70812,3.1339,-160.3515,18.6803
70813,3.1339,-160.3543,18.6789
70814,3.1339,-160.3475,18.6776
70815,3.1338,-160.3485,18.6763
70816,3.1339,-160.3496,18.6749
70817,3.1338,-160.3524,18.6736
70818,3.1339,-160.3526,18.6723
70819,3.1338,-160.3526,18.6709
70820,3.1338,-160.35,18.6696
70821,3.1338,-160.3495,18.6683
70822,3.1338,-160.3528,18.6669
70823,3.1338,-160.3481,18.6656
70824,3.1338,-160.3612,18.6643
70825,3.1338,-160.3595,18.6629
70826,3.1337,-160.3615,18.6616
70827,3.1338,-160.3594,18.6603
70828,3.1337,-160.3626,18.6589
70829,3.1337,-160.3611,18.6576
70830,3.1337,-160.3586,18.6563
70831,3.1337,-160.3582,18.6549
70832,3.1337,-160.3594,18.6536
70833,3.1337,-160.3636,18.6523
70834,3.1337,-160.3605,18.6509
70835,3.1336,-160.3598,18.6496
70836,3.1337,-160.3588,18.6483
70837,3.1336,-160.3605,18.6469
70838,3.1337,-160.3612,18.6456
70839,3.1336,-160.364,18.6443
70840,3.1336,-160.3587,18.6429
70841,3.1336,-160.3627,18.6416
70842,3.1336,-160.3616,18.6403
70843,3.1336,-160.3615,18.6389
70844,3.1336,-160.3641,18.6376
70845,3.1336,-160.3641,18.6363
70846,3.1336,-160.3629,18.6349
70847,3.1336,-160.3586,18.6336
70848,3.1336,-160.3601,18.6323
70849,3.1335,-160.3742,18.6309
70850,3.1335,-160.3756,18.6296
70851,3.1335,-160.3735,18.6283
70852,3.1335,-160.3766,18.6269
70853,3.1335,-160.3758,18.6256
70854,3.1335,-160.3785,18.6243
70855,3.1335,-160.3764,18.6229
70856,3.1335,-160.3776,18.6216
70857,3.1335,-160.3772,18.6203
70858,3.1334,-160.3776,18.6189
70859,3.1334,-160.3783,18.6176
70860,3.1334,-160.3782,18.6163
70861,3.1335,-160.376,18.615
70862,3.1334,-160.3716,18.6136
70863,3.1334,-160.3772,18.6123
70864,3.1334,-160.3733,18.611
70865,3.1334,-160.3797,18.6096
70866,3.1334,-160.3757,18.6083
70867,3.1334,-160.3797,18.607
70868,3.1334,-160.3738,18.6056
70869,3.1333,-160.3779,18.6043
70870,3.1334,-160.3782,18.603
70871,3.1333,-160.3785,18.6016
70872,3.1333,-160.3746,18.6003
70873,3.1333,-160.376,18.599
70874,3.1333,-160.3764,18.5976
70875,3.1333,-160.3757,18.5963
70876,3.1333,-160.3727,18.595
70877,3.1333,-160.3923,18.5936
70878,3.1333,-160.3898,18.5923
70879,3.1332,-160.3897,18.591
70880,3.1332,-160.3912,18.5896
70881,3.1332,-160.389,18.5883
70882,3.1333,-160.3885,18.587
70883,3.1332,-160.3933,18.5856
70884,3.1332,-160.3911,18.5843
70885,3.1332,-160.3945,18.583
70886,3.1332,-160.3924,18.5816
70887,3.1332,-160.3887,18.5803
70888,3.1332,-160.3906,18.579
70889,3.1332,-160.3949,18.5776
70890,3.1331,-160.3911,18.5763
70891,3.1331,-160.3893,18.575
70892,3.1331,-160.3928,18.5736
70893,3.1331,-160.3909,18.5723
70894,3.1331,-160.3903,18.571
70895,3.1331,-160.3878,18.5696
70896,3.1331,-160.3927,18.5683
70897,3.1331,-160.3879,18.567
70898,3.1331,-160.3922,18.5656
70899,3.1331,-160.3928,18.5643
70900,3.1331,-160.3902,18.563
70901,3.133,-160.3905,18.5616
70902,3.1331,-160.3902,18.5603
70903,3.1331,-160.3936,18.559
70904,3.1331,-160.3905,18.5576
70905,3.133,-160.4002,18.5563
70906,3.133,-160.4017,18.555
70907,3.133,-160.4036,18.5536
70908,3.133,-160.4015,18.5523
70909,3.133,-160.3998,18.551
70910,3.1329,-160.3983,18.5496
70911,3.133,-160.4022,18.5483
70912,3.133,-160.4007,18.547
70913,3.1329,-160.4045,18.5456
70914,3.1329,-160.4031,18.5443
70915,3.1329,-160.4047,18.543
70916,3.133,-160.4015,18.5416
70917,3.1329,-160.401,18.5403
70918,3.1329,-160.4031,18.539
70919,3.1329,-160.4005,18.5376
70920,3.1329,-160.3981,18.5363
70921,3.1329,-160.4027,18.535
70922,3.1328,-160.3993,18.5336
70923,3.1329,-160.3996,18.5323
70924,3.1329,-160.3995,18.531
70925,3.1328,-160.4007,18.5296
70926,3.1328,-160.3988,18.5283
70927,3.1328,-160.4015,18.527
70928,3.1328,-160.4028,18.5256
70929,3.1328,-160.4004,18.5243
70930,3.1328,-160.3992,18.523
70931,3.1328,-160.4136,18.5217
70932,3.1328,-160.4168,18.5203
70933,3.1328,-160.4141,18.519
70934,3.1327,-160.4159,18.5177
70935,3.1327,-160.4175,18.5163
70936,3.1328,-160.415,18.515
70937,3.1327,-160.4168,18.5137
70938,3.1327,-160.4132,18.5123
70939,3.1327,-160.4154,18.511
70940,3.1327,-160.4149,18.5097
70941,3.1327,-160.4153,18.5083
70942,3.1327,-160.4153,18.507
70943,3.1327,-160.4152,18.5057
70944,3.1327,-160.4147,18.5043
70945,3.1326,-160.4153,18.503
70946,3.1326,-160.4176,18.5017
70947,3.1326,-160.4152,18.5003
70948,3.1326,-160.4154,18.499
70949,3.1326,-160.4141,18.4977
70950,3.1326,-160.4174,18.4963
70951,3.1326,-160.4153,18.495
70952,3.1326,-160.4157,18.4937
70953,3.1326,-160.4159,18.4923
70954,3.1326,-160.4167,18.491
70955,3.1325,-160.4158,18.4897
70956,3.1326,-160.4148,18.4883
70957,3.1326,-160.413,18.487
70958,3.1325,-160.414,18.4857
70959,3.1326,-160.4178,18.4843
70960,3.1325,-160.4202,18.483
70961,3.1325,-160.4262,18.4817
70962,3.1325,-160.4264,18.4803
70963,3.1325,-160.424,18.479
70964,3.1325,-160.4305,18.4777
70965,3.1325,-160.4247,18.4763
70966,3.1324,-160.4295,18.475
70967,3.1325,-160.4265,18.4737
70968,3.1324,-160.4262,18.4723
70969,3.1324,-160.4247,18.471
70970,3.1324,-160.4233,18.4697
70971,3.1324,-160.4263,18.4683
70972,3.1324,-160.4293,18.467
70973,3.1324,-160.425,18.4657
70974,3.1324,-160.4279,18.4643
70975,3.1324,-160.423,18.463
70976,3.1324,-160.4249,18.4617
70977,3.1323,-160.4242,18.4603
70978,3.1324,-160.4237,18.459
70979,3.1323,-160.4294,18.4577
70980,3.1323,-160.428,18.4563
70981,3.1323,-160.4284,18.455
70982,3.1323,-160.4265,18.4537
70983,3.1323,-160.4277,18.4523
70984,3.1323,-160.4265,18.451
70985,3.1323,-160.4262,18.4497
70986,3.1323,-160.4258,18.4483
70987,3.1322,-160.4253,18.447
70988,3.1323,-160.44,18.4457
70989,3.1322,-160.4413,18.4443
70990,3.1322,-160.4446,18.443
70991,3.1322,-160.4392,18.4417
70992,3.1322,-160.441,18.4403
70993,3.1322,-160.437,18.439
70994,3.1322,-160.4408,18.4377
70995,3.1322,-160.4409,18.4363
70996,3.1322,-160.4397,18.435
70997,3.1322,-160.4418,18.4337
70998,3.1322,-160.4392,18.4323
70999,3.1321,-160.4429,18.431
71000,3.1321,-160.4393,18.4297
71001,3.1321,-160.4399,18.4283
71002,3.1321,-160.4409,18.427
71003,3.1321,-160.438,18.4257
71004,3.1321,-160.4446,18.4243
71005,3.1321,-160.443,18.423
71006,3.1321,-160.4426,18.4217
71007,3.1321,-160.4438,18.4203
71008,3.1321,-160.4455,18.419
71009,3.1321,-160.4393,18.4177
71010,3.1321,-160.4402,18.4163
71011,3.1321,-160.4411,18.415
71012,3.1321,-160.4433,18.4137
71013,3.132,-160.4391,18.4123
71014,3.132,-160.4387,18.411
71015,3.132,-160.4392,18.4097
71016,3.132,-160.4404,18.4083
71017,3.132,-160.4387,18.407
71018,3.132,-160.4559,18.4057
71019,3.132,-160.4535,18.4043
71020,3.132,-160.4538,18.403
71021,3.132,-160.4569,18.4017
71022,3.132,-160.4523,18.4003
71023,3.1319,-160.4548,18.399
71024,3.1319,-160.4552,18.3977
71025,3.1319,-160.4574,18.3963
71026,3.1319,-160.4572,18.395
71027,3.1319,-160.4548,18.3937
71028,3.1319,-160.4536,18.3923
71029,3.1319,-160.4518,18.391
71030,3.1319,-160.4567,18.3897
71031,3.1319,-160.4545,18.3883
71032,3.1319,-160.4559,18.387
71033,3.1319,-160.456,18.3857
71034,3.1318,-160.458,18.3843
71035,3.1319,-160.4557,18.383
71036,3.1318,-160.4544,18.3817
71037,3.1318,-160.4564,18.3803
71038,3.1318,-160.4542,18.379
71039,3.1318,-160.4551,18.3777
71040,3.1318,-160.4524,18.3763
71041,3.1318,-160.4573,18.375
71042,3.1318,-160.4543,18.3737
71043,3.1318,-160.4543,18.3723
71044,3.1317,-160.4584,18.371
71045,3.1318,-160.4549,18.3697
71046,3.1317,-160.4658,18.3683
71047,3.1317,-160.4655,18.367
71048,3.1317,-160.466,18.3657
71049,3.1317,-160.4653,18.3643
71050,3.1317,-160.4651,18.363
71051,3.1317,-160.4639,18.3617
71052,3.1317,-160.4653,18.3603
71053,3.1317,-160.4639,18.359
71054,3.1316,-160.4652,18.3577
71055,3.1317,-160.4661,18.3563
71056,3.1316,-160.4659,18.355
71057,3.1316,-160.4651,18.3537
71058,3.1316,-160.4631,18.3523
71059,3.1316,-160.4643,18.351
71060,3.1316,-160.4658,18.3497
71061,3.1316,-160.4624,18.3483
71062,3.1316,-160.4622,18.347
71063,3.1316,-160.4645,18.3457
71064,3.1315,-160.4632,18.3443
71065,3.1316,-160.4656,18.343
71066,3.1316,-160.4653,18.3417
71067,3.1315,-160.4643,18.3403
71068,3.1315,-160.4664,18.339
71069,3.1316,-160.467,18.3377
71070,3.1315,-160.4645,18.3363
71071,3.1315,-160.4657,18.335
71072,3.1315,-160.4648,18.3337
71073,3.1315,-160.4691,18.3323
71074,3.1315,-160.4741,18.331
71075,3.1315,-160.4793,18.3297
71076,3.1315,-160.4757,18.3283
71077,3.1315,-160.4827,18.327
71078,3.1315,-160.4801,18.3257
71079,3.1315,-160.4804,18.3243
71080,3.1315,-160.4806,18.323
71081,3.1315,-160.4797,18.3217
71082,3.1314,-160.4816,18.3203
71083,3.1314,-160.4815,18.319
71084,3.1314,-160.4774,18.3177
71085,3.1314,-160.4823,18.3163
71086,3.1314,-160.4819,18.315
71087,3.1314,-160.4815,18.3137
71088,3.1314,-160.4778,18.3123
71089,3.1314,-160.4801,18.311
71090,3.1314,-160.4833,18.3097
71091,3.1313,-160.4814,18.3083
71092,3.1314,-160.4783,18.307
71093,3.1313,-160.4787,18.3057
71094,3.1313,-160.4772,18.3043
71095,3.1313,-160.4797,18.303
71096,3.1313,-160.4815,18.3017
71097,3.1313,-160.482,18.3003
71098,3.1313,-160.4798,18.299
71099,3.1313,-160.4815,18.2977
71100,3.1313,-160.4804,18.2963
71101,3.1313,-160.4811,18.295
71102,3.1312,-160.4766,18.2937
71103,3.1312,-160.4924,18.2923
71104,3.1312,-160.4973,18.291
71105,3.1312,-160.4958,18.2896
71106,3.1312,-160.4915,18.2883
71107,3.1312,-160.4927,18.287
71108,3.1312,-160.4916,18.2856
71109,3.1312,-160.4936,18.2843
71110,3.1312,-160.496,18.283
71111,3.1312,-160.4956,18.2816
71112,3.1311,-160.4956,18.2803
71113,3.1311,-160.4952,18.279
71114,3.1311,-160.497,18.2776
71115,3.1311,-160.4953,18.2763
71116,3.1311,-160.4968,18.275
71117,3.1311,-160.4933,18.2736
71118,3.1311,-160.4962,18.2723
71119,3.1311,-160.4978,18.271
71120,3.1311,-160.4954,18.2696
71121,3.131,-160.4941,18.2683
71122,3.131,-160.4952,18.267
71123,3.131,-160.4937,18.2656
71124,3.131,-160.4981,18.2643
71125,3.131,-160.494,18.263
71126,3.131,-160.4939,18.2616
71127,3.131,-160.4956,18.2603
71128,3.131,-160.4953,18.259
71129,3.131,-160.4953,18.2576
71130,3.131,-160.4969,18.2563
71131,3.131,-160.5024,18.255
71132,3.131,-160.5077,18.2536
71133,3.131,-160.5044,18.2523
71134,3.131,-160.5066,18.251
71135,3.131,-160.5056,18.2496
71136,3.131,-160.5022,18.2483
71137,3.1309,-160.5053,18.247
71138,3.1309,-160.501,18.2456
71139,3.1309,-160.5053,18.2443
71140,3.1309,-160.5051,18.243
71141,3.1309,-160.5053,18.2416
71142,3.1309,-160.5059,18.2403
71143,3.1308,-160.5077,18.239
71144,3.1308,-160.5006,18.2376
71145,3.1309,-160.5071,18.2363
71146,3.1308,-160.5059,18.235
71147,3.1309,-160.5073,18.2336
71148,3.1308,-160.4994,18.2323
71149,3.1308,-160.5049,18.231
71150,3.1308,-160.507,18.2296
71151,3.1308,-160.5046,18.2283
71152,3.1308,-160.5036,18.227
71153,3.1307,-160.5072,18.2256
71154,3.1308,-160.5087,18.2243
71155,3.1307,-160.5047,18.223
71156,3.1307,-160.5229,18.2216
71157,3.1307,-160.5199,18.2203
71158,3.1307,-160.5216,18.219
71159,3.1307,-160.5237,18.2176
71160,3.1307,-160.5225,18.2163
71161,3.1307,-160.5215,18.215
71162,3.1307,-160.5221,18.2136
71163,3.1307,-160.5229,18.2123
71164,3.1307,-160.5236,18.211
71165,3.1307,-160.5254,18.2096
71166,3.1306,-160.5232,18.2083
71167,3.1306,-160.5212,18.207
71168,3.1306,-160.522,18.2056
71169,3.1306,-160.5216,18.2043
71170,3.1306,-160.5233,18.203
71171,3.1306,-160.5218,18.2016
71172,3.1306,-160.5203,18.2003
71173,3.1306,-160.5282,18.1989
71174,3.1306,-160.5219,18.1976
71175,3.1306,-160.524,18.1963
71176,3.1306,-160.5208,18.1949
71177,3.1306,-160.5286,18.1936
71178,3.1306,-160.5241,18.1923
71179,3.1305,-160.5187,18.1909
71180,3.1305,-160.5207,18.1896
71181,3.1305,-160.5242,18.1883
71182,3.1305,-160.521,18.1869
71183,3.1305,-160.523,18.1856
71184,3.1305,-160.533,18.1843
71185,3.1305,-160.5373,18.1829
71186,3.1305,-160.5325,18.1816
71187,3.1305,-160.5311,18.1803
71188,3.1304,-160.5288,18.1789
71189,3.1304,-160.5323,18.1776
71190,3.1304,-160.5296,18.1763
71191,3.1304,-160.5303,18.1749
71192,3.1304,-160.53,18.1736
71193,3.1304,-160.5329,18.1723
71194,3.1304,-160.5329,18.1709
71195,3.1304,-160.5342,18.1696
71196,3.1304,-160.5309,18.1683
71197,3.1304,-160.5323,18.1669
71198,3.1304,-160.5321,18.1656
71199,3.1304,-160.5308,18.1643
71200,3.1303,-160.5314,18.1629
71201,3.1303,-160.53,18.1616
71202,3.1303,-160.5303,18.1603
71203,3.1303,-160.5306,18.1589
71204,3.1303,-160.5347,18.1576
71205,3.1303,-160.5325,18.1563
71206,3.1303,-160.5297,18.1549
71207,3.1303,-160.5319,18.1536
71208,3.1303,-160.5302,18.1523
71209,3.1303,-160.53,18.1509
71210,3.1303,-160.5316,18.1496
71211,3.1302,-160.544,18.1483
71212,3.1302,-160.546,18.1469
71213,3.1302,-160.5487,18.1456
71214,3.1302,-160.5473,18.1443
71215,3.1302,-160.5498,18.1429
71216,3.1302,-160.5467,18.1416
71217,3.1302,-160.5451,18.1403
71218,3.1302,-160.5448,18.1389
71219,3.1302,-160.5443,18.1376
71220,3.1302,-160.5466,18.1362
71221,3.1302,-160.5451,18.1349
71222,3.1301,-160.5445,18.1336
71223,3.1301,-160.5452,18.1322
71224,3.1301,-160.5493,18.1309
71225,3.1302,-160.5487,18.1296
71226,3.1301,-160.5504,18.1282
71227,3.1301,-160.545,18.1269
71228,3.1301,-160.5466,18.1256
71229,3.1301,-160.5456,18.1242
71230,3.1301,-160.5489,18.1229
71231,3.1301,-160.5482,18.1216
71232,3.1301,-160.5456,18.1202
71233,3.13,-160.5472,18.1189
71234,3.13,-160.5468,18.1176
71235,3.13,-160.5448,18.1162
71236,3.13,-160.5482,18.1149
71237,3.13,-160.549,18.1136
71238,3.13,-160.5485,18.1122
71239,3.13,-160.5442,18.1109
71240,3.13,-160.5559,18.1096
71241,3.13,-160.557,18.1082
71242,3.13,-160.5576,18.1069
71243,3.1299,-160.5556,18.1056
71244,3.1299,-160.554,18.1042
71245,3.1299,-160.5569,18.1029
71246,3.1299,-160.5595,18.1016
71247,3.1299,-160.5558,18.1002
71248,3.1299,-160.5565,18.0989
71249,3.1299,-160.5607,18.0976
71250,3.1299,-160.5549,18.0962
71251,3.1299,-160.5527,18.0949
71252,3.1299,-160.5546,18.0936
71253,3.1299,-160.559,18.0922
71254,3.1299,-160.5587,18.0909
71255,3.1298,-160.5578,18.0896
71256,3.1299,-160.5564,18.0882
71257,3.1298,-160.5572,18.0869
71258,3.1298,-160.5586,18.0855
71259,3.1298,-160.5611,18.0842
71260,3.1298,-160.5587,18.0829
71261,3.1298,-160.5601,18.0815
71262,3.1298,-160.5536,18.0802
71263,3.1298,-160.5576,18.0789
71264,3.1298,-160.5557,18.0775
71265,3.1298,-160.5577,18.0762
71266,3.1297,-160.5569,18.0749
71267,3.1297,-160.574,18.0735
71268,3.1297,-160.5731,18.0722
71269,3.1297,-160.5717,18.0709
71270,3.1297,-160.5702,18.0695
71271,3.1297,-160.5704,18.0682
71272,3.1297,-160.5718,18.0669
71273,3.1297,-160.5728,18.0655
71274,3.1297,-160.5734,18.0642
71275,3.1297,-160.5696,18.0629
71276,3.1297,-160.5738,18.0615
71277,3.1297,-160.5702,18.0602
71278,3.1297,-160.5706,18.0589
71279,3.1296,-160.5749,18.0575
71280,3.1296,-160.5694,18.0562
71281,3.1296,-160.573,18.0549
71282,3.1296,-160.5672,18.0535
71283,3.1296,-160.5694,18.0522
71284,3.1296,-160.5715,18.0509
71285,3.1296,-160.5724,18.0495
71286,3.1296,-160.5671,18.0482
71287,3.1296,-160.5712,18.0469
71288,3.1296,-160.5731,18.0455
71289,3.1296,-160.5732,18.0442
71290,3.1296,-160.57,18.0429
71291,3.1295,-160.572,18.0415
71292,3.1295,-160.572,18.0402
71293,3.1295,-160.5698,18.0388
71294,3.1295,-160.5712,18.0375
71295,3.1295,-160.5721,18.0362
71296,3.1295,-160.575,18.0348
71297,3.1295,-160.5718,18.0335
71298,3.1295,-160.5722,18.0322
71299,3.1295,-160.5869,18.0308
71300,3.1295,-160.5859,18.0295
71301,3.1294,-160.5894,18.0282
71302,3.1294,-160.588,18.0268
71303,3.1294,-160.5885,18.0255
71304,3.1294,-160.5851,18.0242
71305,3.1294,-160.5854,18.0228
71306,3.1294,-160.584,18.0215
71307,3.1294,-160.5871,18.0202
71308,3.1294,-160.5864,18.0188
71309,3.1294,-160.5874,18.0175
71310,3.1293,-160.5858,18.0162
71311,3.1294,-160.5837,18.0148
71312,3.1294,-160.589,18.0135
71313,3.1293,-160.5856,18.0122
71314,3.1293,-160.5879,18.0108
71315,3.1293,-160.5845,18.0095
71316,3.1293,-160.5871,18.0082
71317,3.1293,-160.5856,18.0068
71318,3.1293,-160.5872,18.0055
71319,3.1293,-160.5871,18.0042
71320,3.1293,-160.5859,18.0028
71321,3.1293,-160.5865,18.0015
71322,3.1292,-160.5822,18.0001
71323,3.1292,-160.5868,17.9988
71324,3.1292,-160.5803,17.9975
71325,3.1293,-160.5872,17.9961
71326,3.1293,-160.5907,17.9948
71327,3.1292,-160.5962,17.9935
71328,3.1292,-160.597,17.9921
71329,3.1292,-160.5956,17.9908
71330,3.1292,-160.5983,17.9895
71331,3.1292,-160.5981,17.9881
71332,3.1292,-160.5966,17.9868
71333,3.1291,-160.5934,17.9855
71334,3.1292,-160.5941,17.9841
71335,3.1292,-160.5954,17.9828
71336,3.1291,-160.5964,17.9815
71337,3.1291,-160.5946,17.9801
71338,3.1291,-160.5953,17.9788
71339,3.1291,-160.5965,17.9775
71340,3.1291,-160.595,17.9761
71341,3.1291,-160.5974,17.9748
71342,3.1291,-160.5962,17.9735
71343,3.1291,-160.5985,17.9721
71344,3.1291,-160.5976,17.9708
71345,3.129,-160.596,17.9695
71346,3.129,-160.5953,17.9681
71347,3.129,-160.599,17.9668
71348,3.129,-160.5955,17.9654
71349,3.129,-160.5945,17.9641
71350,3.129,-160.5937,17.9628
71351,3.129,-160.5961,17.9614
71352,3.129,-160.5974,17.9601
71353,3.129,-160.6106,17.9588
71354,3.129,-160.6102,17.9574
71355,3.129,-160.6091,17.9561
71356,3.129,-160.6065,17.9548
71357,3.1289,-160.608,17.9534
71358,3.129,-160.6088,17.9521
71359,3.1289,-160.6085,17.9508
71360,3.1289,-160.6119,17.9494
71361,3.1289,-160.6113,17.9481
71362,3.1289,-160.61,17.9468
71363,3.1289,-160.6122,17.9454
71364,3.1289,-160.6132,17.9441
71365,3.1289,-160.6106,17.9428
71366,3.1289,-160.6116,17.9414
71367,3.1289,-160.6133,17.9401
71368,3.1288,-160.6153,17.9388
71369,3.1288,-160.6113,17.9374
71370,3.1288,-160.6105,17.9361
71371,3.1288,-160.611,17.9348
71372,3.1288,-160.6132,17.9334
71373,3.1288,-160.609,17.9321
71374,3.1288,-160.61,17.9307
71375,3.1288,-160.6082,17.9294
71376,3.1288,-160.6094,17.9281
71377,3.1288,-160.6132,17.9267
71378,3.1288,-160.6103,17.9254
71379,3.1288,-160.6134,17.9241
71380,3.1287,-160.6121,17.9227
71381,3.1288,-160.6111,17.9214
71382,3.1287,-160.6107,17.9201
71383,3.1287,-160.6177,17.9187
71384,3.1287,-160.6191,17.9174
71385,3.1287,-160.6217,17.9161
71386,3.1287,-160.6206,17.9147
71387,3.1287,-160.6247,17.9134
71388,3.1287,-160.6197,17.9121
71389,3.1287,-160.6193,17.9107
71390,3.1287,-160.6234,17.9094
71391,3.1287,-160.6199,17.9081
71392,3.1287,-160.6213,17.9067
71393,3.1286,-160.6243,17.9054
71394,3.1286,-160.6227,17.9041
71395,3.1286,-160.6238,17.9027
71396,3.1286,-160.619,17.9014
71397,3.1286,-160.6199,17.9
71398,3.1286,-160.6207,17.8987
71399,3.1286,-160.6219,17.8974
71400,3.1286,-160.6192,17.896
71401,3.1286,-160.6195,17.8947
71402,3.1285,-160.6211,17.8934
71403,3.1285,-160.6209,17.892
71404,3.1286,-160.6239,17.8907
71405,3.1285,-160.6204,17.8894
71406,3.1286,-160.6223,17.888
71407,3.1285,-160.6201,17.8867
71408,3.1285,-160.6206,17.8854
71409,3.1285,-160.6231,17.884
71410,3.1285,-160.6226,17.8827
71411,3.1285,-160.62,17.8814
71412,3.1285,-160.6218,17.88
71413,3.1285,-160.6326,17.8787
71414,3.1284,-160.6363,17.8774
71415,3.1284,-160.6344,17.876
71416,3.1284,-160.6347,17.8747
71417,3.1285,-160.6339,17.8734
71418,3.1284,-160.6384,17.872
71419,3.1284,-160.6368,17.8707
71420,3.1284,-160.6332,17.8693
71421,3.1284,-160.6378,17.868
71422,3.1284,-160.6329,17.8667
71423,3.1284,-160.6374,17.8653
71424,3.1284,-160.6344,17.864
71425,3.1283,-160.6359,17.8627
71426,3.1283,-160.6351,17.8613
71427,3.1283,-160.636,17.86
71428,3.1283,-160.6345,17.8587
71429,3.1283,-160.6354,17.8573
71430,3.1283,-160.6353,17.856
71431,3.1283,-160.6338,17.8547
71432,3.1283,-160.6327,17.8533
71433,3.1282,-160.6337,17.852
71434,3.1283,-160.6383,17.8507
71435,3.1283,-160.6336,17.8493
71436,3.1283,-160.6375,17.848
71437,3.1283,-160.634,17.8467
71438,3.1283,-160.6387,17.8453
71439,3.1283,-160.6349,17.844
71440,3.1282,-160.6353,17.8426
71441,3.1282,-160.6509,17.8413
71442,3.1282,-160.6531,17.84
71443,3.1282,-160.6505,17.8386
71444,3.1282,-160.6508,17.8373
71445,3.1282,-160.648,17.836
71446,3.1281,-160.6499,17.8346
71447,3.1281,-160.6498,17.8333
71448,3.1281,-160.6505,17.832
71449,3.1282,-160.6497,17.8306
71450,3.1282,-160.6509,17.8293
71451,3.1281,-160.6508,17.828
71452,3.1281,-160.65,17.8266
71453,3.1281,-160.648,17.8253
71454,3.1281,-160.6472,17.824
71455,3.1281,-160.6509,17.8226
71456,3.1281,-160.6507,17.8213
71457,3.1281,-160.6523,17.82
71458,3.128,-160.6488,17.8186
71459,3.1281,-160.6488,17.8173
71460,3.128,-160.6513,17.8159
71461,3.128,-160.6515,17.8146
71462,3.128,-160.6519,17.8133
71463,3.128,-160.644,17.8119
71464,3.128,-160.6478,17.8106
71465,3.128,-160.6457,17.8093
71466,3.128,-160.6503,17.8079
71467,3.128,-160.6478,17.8066
71468,3.1279,-160.6485,17.8053
71469,3.128,-160.6513,17.8039
71470,3.128,-160.6501,17.8026
71471,3.128,-160.6504,17.8013
71472,3.1279,-160.6587,17.7999
71473,3.1279,-160.6603,17.7986
71474,3.1279,-160.6603,17.7973
71475,3.1279,-160.6602,17.7959
71476,3.1279,-160.6632,17.7946
71477,3.1279,-160.661,17.7933
71478,3.1279,-160.66,17.7919
71479,3.1279,-160.6585,17.7906
71480,3.1279,-160.6609,17.7892
71481,3.1279,-160.6578,17.7879
71482,3.1279,-160.6605,17.7866
71483,3.1279,-160.6614,17.7852
71484,3.1279,-160.6636,17.7839
71485,3.1278,-160.6617,17.7826
71486,3.1278,-160.6614,17.7812
71487,3.1278,-160.6622,17.7799
71488,3.1278,-160.659,17.7786
71489,3.1278,-160.6607,17.7772
71490,3.1278,-160.664,17.7759
71491,3.1278,-160.6596,17.7746
71492,3.1278,-160.661,17.7732
71493,3.1278,-160.6575,17.7719
71494,3.1278,-160.6606,17.7706
71495,3.1278,-160.6636,17.7692
71496,3.1277,-160.6599,17.7679
71497,3.1278,-160.6604,17.7666
71498,3.1277,-160.6565,17.7652
71499,3.1278,-160.661,17.7639
71500,3.1277,-160.6615,17.7625
71501,3.1277,-160.6561,17.7612
71502,3.1277,-160.6759,17.7599
71503,3.1277,-160.6769,17.7585
71504,3.1277,-160.6758,17.7572
71505,3.1277,-160.6714,17.7559
71506,3.1277,-160.6757,17.7545
71507,3.1277,-160.6753,17.7532
71508,3.1276,-160.6735,17.7519
71509,3.1276,-160.6745,17.7505
71510,3.1276,-160.6775,17.7492
71511,3.1276,-160.6723,17.7479
